,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,player_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,week,year
4229,Alex Smithies,GK,Leicester,0.5,0,0,0,0,0.0,581,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2022-10-03T19:00:00Z,0,16,0,0,0,0,9,0,4934,0,0,4,0.0,0,86,396,310,40,True,0,9,2023
4230,Cameron Archer,FWD,Aston Villa,0.0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,85,0,0,0.0,0.0,2022-10-02T15:30:00Z,0,11,0,0,0,0,9,0,324566,0,0,0,0.0,0,-23654,18612,42266,43,False,0,9,2023
4231,Mathias Jorgensen,DEF,Brentford,1.0,0,0,10,0,0.3,595,0.0,0.0,0.0,0.0,82,0,0,0.8,7.2,2022-10-01T14:00:00Z,26,3,0,0,0,0,9,0,98176,0,0,0,0.0,1,9119,17929,8810,40,False,0,9,2023
4232,AndrÃ© Tavares Gomes,MID,Everton,0.0,0,0,0,0,0.0,184,0.0,0.0,0.0,0.0,89,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,17,0,0,0,0,9,0,7744,0,2,1,0.0,0,-647,0,647,45,False,0,9,2023
4233,Lyanco Silveira Neves Vojnovic,DEF,Southampton,0.0,0,0,0,0,0.0,413,0.0,0.0,0.0,0.0,89,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,8,0,0,0,0,9,0,4544,0,2,1,0.0,0,-140,45,185,44,True,0,9,2023
4234,Thomas Strakosha,GK,Brentford,0.5,0,0,0,0,0.0,517,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,3,0,0,0,0,9,0,18338,0,0,0,0.0,0,-291,462,753,44,False,0,9,2023
4235,Ben Chilwell,DEF,Chelsea,2.5,0,0,8,0,9.9,139,0.0,0.0,0.0,0.0,83,1,0,2.6,10.8,2022-10-01T14:00:00Z,90,7,0,0,0,0,9,0,330093,0,2,1,5.0,2,39545,56669,17124,58,False,0,9,2023
4236,Lewis Dunk,DEF,Brighton,0.0,0,0,12,0,0.3,106,0.0,0.0,0.0,0.0,87,3,0,2.0,18.0,2022-10-01T14:00:00Z,90,12,0,0,0,0,9,0,467092,0,3,3,2.0,1,-39405,9062,48467,46,False,0,9,2023
4237,Alfie Devine,MID,Spurs,0.0,0,0,0,0,0.0,452,0.0,0.0,0.0,0.0,81,0,0,0.0,0.0,2022-10-01T11:30:00Z,0,1,0,0,0,0,9,0,9938,0,1,3,0.0,0,-198,259,457,44,False,0,9,2023
4238,Giulian Biancone,DEF,Nott'm Forest,-0.5,0,0,0,0,0.0,399,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2022-10-03T19:00:00Z,0,10,0,0,0,0,9,0,5413,0,0,4,0.0,0,-212,44,256,43,False,0,9,2023
4239,Dennis Praet,MID,Leicester,0.8,0,0,3,0,0.1,549,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2022-10-03T19:00:00Z,10,16,0,0,0,0,9,0,2069,0,0,4,0.0,1,-48,50,98,49,True,0,9,2023
4240,Wout Faes,DEF,Leicester,2.2,0,0,24,1,0.5,612,0.0,0.0,0.0,0.0,86,0,0,1.5,10.4,2022-10-03T19:00:00Z,90,16,0,0,0,0,9,0,2613,0,0,4,4.0,6,575,906,331,45,True,0,9,2023
4241,William Saliba,DEF,Arsenal,5.3,0,0,14,0,2.4,26,0.0,0.0,0.0,0.0,81,1,0,2.6,19.2,2022-10-01T11:30:00Z,90,18,0,0,0,0,9,0,2626424,0,1,3,4.0,1,297005,380325,83320,49,True,1,9,2023
4242,Haydon Roberts,DEF,Brighton,0.0,0,0,0,0,0.0,122,0.0,0.0,0.0,0.0,87,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,12,0,0,0,0,9,0,573,0,3,3,0.0,0,-18,0,18,40,False,0,9,2023
4243,Craig Dawson,DEF,West Ham,3.0,0,0,20,1,0.0,459,0.0,0.0,0.0,0.0,90,0,0,0.6,5.8,2022-10-01T16:30:00Z,90,20,0,0,0,0,9,0,17724,0,0,2,0.0,6,-74,829,903,48,True,0,9,2023
4244,Bryan Gil Salvatierra,MID,Spurs,0.0,0,0,0,0,0.0,554,0.0,0.0,0.0,0.0,81,0,0,0.0,0.0,2022-10-01T11:30:00Z,0,1,0,0,0,0,9,0,2187,0,1,3,0.0,0,50,137,87,50,False,0,9,2023
4245,Willian Borges da Silva,MID,Fulham,3.0,0,0,0,0,0.0,614,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,15,0,0,0,0,9,0,27315,0,4,1,0.0,0,13658,16973,3315,55,True,0,9,2023
4246,Emiliano BuendÃ­a Stati,MID,Aston Villa,1.0,0,0,5,0,12.6,42,0.0,0.0,0.0,0.0,85,0,0,2.0,2.0,2022-10-02T15:30:00Z,26,11,0,0,0,0,9,0,42385,0,0,0,5.0,1,-4478,1760,6238,59,False,0,9,2023
4247,Nathan Ferguson,DEF,Crystal Palace,0.0,0,0,0,0,0.0,174,0.0,0.0,0.0,0.0,83,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,6,0,0,0,0,9,0,30233,0,2,1,0.0,0,-965,701,1666,39,True,0,9,2023
4248,Son Heung-min,MID,Spurs,10.5,0,0,9,0,14.9,428,0.0,0.0,0.0,0.0,81,3,0,1.9,4.2,2022-10-01T11:30:00Z,71,1,0,0,0,0,9,0,1189387,0,1,3,0.0,2,152184,253350,101166,117,False,0,9,2023
4249,Aaron Ramsdale,GK,Arsenal,3.3,0,0,12,0,0.0,15,0.0,0.0,0.0,0.0,81,1,0,1.9,19.2,2022-10-01T11:30:00Z,90,18,0,0,0,0,9,2,1109375,0,1,3,0.0,2,-32360,39331,71691,49,True,0,9,2023
4250,Tyrick Mitchell,DEF,Crystal Palace,0.5,0,0,10,0,0.5,170,0.0,0.0,0.0,0.0,83,2,0,0.9,8.2,2022-10-01T14:00:00Z,90,6,0,0,0,0,9,0,78971,0,2,1,0.0,1,3678,8035,4357,45,True,0,9,2023
4251,Max Kilman,DEF,Wolves,1.0,0,0,15,0,1.8,484,0.0,0.0,0.0,0.0,90,2,0,3.8,34.4,2022-10-01T16:30:00Z,90,19,0,0,0,0,9,0,207055,0,0,2,2.0,1,42544,58923,16379,45,False,0,9,2023
4252,Liam Delap,FWD,Man City,0.0,0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,88,0,0,0.0,0.0,2022-10-02T13:00:00Z,0,14,0,0,0,0,9,0,25697,0,3,6,0.0,0,-2043,0,2043,44,True,0,9,2023
4253,Dwight McNeil,MID,Everton,5.0,0,3,37,0,34.6,534,0.0,0.0,0.0,0.0,89,1,1,11.1,45.8,2022-10-01T14:00:00Z,73,17,0,0,0,0,9,0,14077,0,2,1,31.0,10,-1331,274,1605,52,False,0,9,2023
4254,Harvey Davies,GK,Liverpool,1.0,0,0,0,0,0.0,592,0.0,0.0,0.0,0.0,87,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,5,0,0,0,0,9,0,1769,0,3,3,0.0,0,35,131,96,40,True,0,9,2023
4255,N'Golo KantÃ©,MID,Chelsea,0.0,0,0,0,0,0.0,134,0.0,0.0,0.0,0.0,83,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,7,0,0,0,0,9,0,142253,0,2,1,0.0,0,-4852,1401,6253,48,False,0,9,2023
4256,Harry Toffolo,DEF,Nott'm Forest,-0.5,0,0,0,0,0.0,523,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2022-10-03T19:00:00Z,0,10,0,0,0,0,9,0,13607,0,0,4,0.0,0,-1915,192,2107,45,False,0,9,2023
4257,Jefferson Lerma SolÃ­s,MID,Bournemouth,1.5,0,0,9,1,4.8,64,0.0,0.0,0.0,0.0,82,0,0,5.6,11.4,2022-10-01T14:00:00Z,90,4,0,0,0,0,9,0,67911,0,0,0,40.0,2,-3583,2344,5927,50,True,1,9,2023
4258,Marcus Bettinelli,GK,Chelsea,1.7,0,0,0,0,0.0,635,0.0,0.0,0.0,0.0,83,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,7,0,0,0,0,9,0,0,0,2,1,0.0,0,0,0,0,40,False,0,9,2023
4259,Ezri Konsa Ngoyo,DEF,Aston Villa,6.5,0,0,17,1,2.0,44,0.0,0.0,0.0,0.0,85,0,0,2.4,14.8,2022-10-02T15:30:00Z,90,11,0,0,0,0,9,0,30176,0,0,0,7.0,6,1590,5006,3416,44,False,0,9,2023
4260,Chris Mepham,DEF,Bournemouth,3.5,0,0,25,1,0.0,71,0.0,0.0,0.0,0.0,82,0,0,3.0,30.4,2022-10-01T14:00:00Z,90,4,0,0,0,0,9,0,14705,0,0,0,0.0,6,848,2131,1283,44,True,0,9,2023
4261,Denis Zakaria,MID,Chelsea,0.5,0,0,0,0,0.0,616,0.0,0.0,0.0,0.0,83,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,7,0,0,0,0,9,0,2739,0,2,1,0.0,0,181,546,365,50,False,0,9,2023
4262,Willy Caballero,GK,Southampton,0.0,0,0,0,0,0.0,424,0.0,0.0,0.0,0.0,89,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,8,0,0,0,0,9,0,97345,0,2,1,0.0,0,-2596,625,3221,40,True,0,9,2023
4263,Alex Mighten,MID,Nott'm Forest,0.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2022-10-03T19:00:00Z,0,10,0,0,0,0,9,0,1384,0,0,4,0.0,0,-71,0,71,49,False,0,9,2023
4264,Keinan Davis,FWD,Aston Villa,0.0,0,0,0,0,0.0,52,0.0,0.0,0.0,0.0,85,0,0,0.0,0.0,2022-10-02T15:30:00Z,0,11,0,0,0,0,9,0,4775,0,0,0,0.0,0,-212,0,212,54,False,0,9,2023
4265,Robin Olsen,GK,Aston Villa,0.0,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,85,0,0,0.0,0.0,2022-10-02T15:30:00Z,0,11,0,0,0,0,9,0,167300,0,0,0,0.0,0,-3350,2251,5601,40,False,0,9,2023
4266,Josh Dasilva,MID,Brentford,2.0,0,0,7,0,26.9,83,0.0,0.0,0.0,0.0,82,0,0,3.1,3.8,2022-10-01T14:00:00Z,29,3,0,0,0,0,9,0,717768,0,0,0,0.0,1,-84716,18632,103348,45,False,0,9,2023
4267,Roberto Firmino,FWD,Liverpool,13.0,0,2,51,0,15.4,279,0.0,0.0,0.0,0.0,87,2,2,17.3,73.0,2022-10-01T14:00:00Z,74,5,0,0,0,0,9,0,295837,0,3,3,85.0,12,-19420,18697,38117,79,True,0,9,2023
4268,Thiago AlcÃ¡ntara do Nascimento,MID,Liverpool,3.0,0,0,15,0,25.2,277,0.0,0.0,0.0,0.0,87,3,0,4.5,19.6,2022-10-01T14:00:00Z,88,5,0,0,0,0,9,0,78808,0,3,3,0.0,2,16272,19849,3577,52,True,0,9,2023
4269,JoÃ£o Palhinha GonÃ§alves,MID,Fulham,0.0,0,0,0,0,0.0,220,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,15,0,0,0,0,9,0,27251,0,4,1,0.0,0,-4873,1933,6806,50,True,0,9,2023
4270,Matt Clarke,DEF,Brighton,0.0,0,0,0,0,0.0,543,0.0,0.0,0.0,0.0,87,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,12,0,0,0,0,9,0,15298,0,3,3,0.0,0,-917,0,917,40,False,0,9,2023
4271,Kieran Trippier,DEF,Newcastle,6.0,0,1,32,1,52.8,357,0.0,0.0,0.0,0.0,84,0,0,7.6,23.6,2022-10-01T14:00:00Z,82,9,0,0,0,0,9,0,4904200,0,4,1,0.0,7,325027,388161,63134,54,False,0,9,2023
4272,Moussa NiakhatÃ©,DEF,Nott'm Forest,-0.1,0,0,0,0,0.0,507,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2022-10-03T19:00:00Z,0,10,0,0,0,0,9,0,6036,0,0,4,0.0,0,-295,46,341,43,False,0,9,2023
4273,Bernd Leno,GK,Fulham,1.5,0,0,21,0,0.0,2,0.0,0.0,0.0,0.0,84,4,0,5.0,50.2,2022-10-01T14:00:00Z,90,15,0,0,0,0,9,6,176437,0,4,1,0.0,2,2862,14046,11184,45,True,0,9,2023
4274,Kyle Walker-Peters,DEF,Southampton,1.5,0,0,6,0,23.2,409,0.0,0.0,0.0,0.0,89,2,0,6.0,17.6,2022-10-01T14:00:00Z,90,8,0,0,0,0,9,0,159611,0,2,1,19.0,1,-2449,9731,12180,45,True,0,9,2023
4275,Joe Rothwell,MID,Bournemouth,-0.1,0,0,0,0,0.0,505,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,4,0,0,0,0,9,0,451,0,0,0,0.0,0,-23,35,58,49,True,0,9,2023
4276,Nuno Varela Tavares,DEF,Arsenal,0.0,0,0,0,0,0.0,17,0.0,0.0,0.0,0.0,81,0,0,0.0,0.0,2022-10-01T11:30:00Z,0,18,0,0,0,0,9,0,919,0,1,3,0.0,0,-35,0,35,45,True,0,9,2023
4277,Daniel Iversen,GK,Leicester,0.5,0,0,0,0,0.0,548,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2022-10-03T19:00:00Z,0,16,0,0,0,0,9,0,482448,0,0,4,0.0,0,69868,102704,32836,39,True,0,9,2023
4278,Steven Bergwijn,MID,Spurs,0.0,0,0,0,0,0.0,437,0.0,0.0,0.0,0.0,81,0,0,0.0,0.0,2022-10-01T11:30:00Z,0,1,0,0,0,0,9,0,177,0,1,3,0.0,0,-1,0,1,55,False,0,9,2023
4279,Saman Ghoddos,MID,Brentford,0.5,0,0,0,0,0.0,87,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,3,0,0,0,0,9,0,2618,0,0,0,0.0,0,-18,101,119,49,False,0,9,2023
4280,Arthur Henrique Ramos de Oliveira Melo,MID,Liverpool,1.0,0,0,0,0,0.0,620,0.0,0.0,0.0,0.0,87,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,5,0,0,0,0,9,0,6038,0,3,3,0.0,0,-513,696,1209,50,True,0,9,2023
4281,Connor Ronan,MID,Wolves,0.0,0,0,0,0,0.0,567,0.0,0.0,0.0,0.0,90,0,0,0.0,0.0,2022-10-01T16:30:00Z,0,19,0,0,0,0,9,0,17962,0,0,2,0.0,0,-580,644,1224,44,False,0,9,2023
4282,Aymeric Laporte,DEF,Man City,0.8,0,0,2,0,0.1,309,0.0,0.0,0.0,0.0,88,2,0,0.4,0.0,2022-10-02T13:00:00Z,15,14,0,0,0,0,9,0,25342,0,3,6,4.0,0,-681,237,918,58,True,0,9,2023
4283,Antony Matheus dos Santos,MID,Man Utd,5.5,0,0,27,0,14.1,609,0.0,0.0,0.0,0.0,88,6,1,10.9,42.2,2022-10-02T13:00:00Z,90,13,0,0,0,0,9,0,530066,0,3,6,53.0,7,22342,70841,48499,75,False,0,9,2023
4284,Joelinton CÃ¡ssio ApolinÃ¡rio de Lira,MID,Newcastle,0.5,0,0,0,0,0.0,371,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,9,0,0,0,0,9,0,93375,0,4,1,0.0,0,-7736,8660,16396,60,False,0,9,2023
4285,Joseph Hodge,MID,Wolves,0.0,0,0,0,0,0.0,566,0.0,0.0,0.0,0.0,90,0,0,0.0,0.0,2022-10-01T16:30:00Z,0,19,0,0,0,0,9,0,5381,0,0,2,0.0,0,-114,321,435,44,False,0,9,2023
4286,Alex Iwobi,MID,Everton,5.5,1,0,20,0,42.7,186,0.0,0.0,0.0,0.0,89,1,0,8.2,36.8,2022-10-01T14:00:00Z,90,17,0,0,0,0,9,0,35569,0,2,1,2.0,5,7876,10173,2297,55,False,0,9,2023
4287,Adam Forshaw,MID,Leeds,0.0,0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,85,0,0,0.0,0.0,2022-10-02T15:30:00Z,0,2,0,0,0,0,9,0,5950,0,0,0,0.0,0,-385,130,515,45,True,0,9,2023
4288,Ben Pearson,MID,Bournemouth,-0.1,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,4,0,0,0,0,9,0,25592,0,0,0,0.0,0,-2720,172,2892,45,True,0,9,2023
4289,Joel Matip,DEF,Liverpool,2.0,0,0,14,0,1.3,276,0.0,0.0,0.0,0.0,87,3,0,2.1,18.0,2022-10-01T14:00:00Z,90,5,0,0,0,0,9,0,101288,0,3,3,2.0,1,5550,9881,4331,59,True,0,9,2023
4290,Sven Botman,DEF,Newcastle,2.5,1,0,26,0,10.8,377,0.0,0.0,0.0,0.0,84,1,0,5.0,20.4,2022-10-01T14:00:00Z,90,9,0,0,0,0,9,0,190595,0,4,1,19.0,5,-18534,4548,23082,44,False,0,9,2023
4291,SaÃ¯d Benrahma,MID,West Ham,0.5,0,0,0,0,0.0,464,0.0,0.0,0.0,0.0,90,0,0,0.0,0.0,2022-10-01T16:30:00Z,0,20,0,0,0,0,9,0,97721,0,0,2,0.0,0,-6122,3973,10095,57,True,0,9,2023
4292,Fabio Henrique Tavares,MID,Liverpool,3.0,0,0,14,0,2.8,282,0.0,0.0,0.0,0.0,87,3,0,2.0,14.8,2022-10-01T14:00:00Z,90,5,0,0,0,0,9,0,105374,0,3,3,2.0,2,-739,5069,5808,54,True,0,9,2023
4293,Hakim Ziyech,MID,Chelsea,0.5,0,0,0,0,0.0,135,0.0,0.0,0.0,0.0,83,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,7,0,0,0,0,9,0,37641,0,2,1,0.0,0,-27,2158,2185,57,False,0,9,2023
4294,Robert Kenedy Nunes do Nascimento,DEF,Chelsea,0.0,0,0,0,0,0.0,138,0.0,0.0,0.0,0.0,83,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,7,0,0,0,0,9,0,36173,0,2,1,0.0,0,-2751,0,2751,39,False,0,9,2023
4295,Willy Boly,DEF,Nott'm Forest,-0.5,0,0,0,0,0.0,474,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2022-10-03T19:00:00Z,0,10,0,0,0,0,9,0,18337,0,0,4,0.0,0,-848,222,1070,43,False,0,9,2023
4296,Tomas Soucek,MID,West Ham,2.5,0,0,11,1,26.2,468,0.0,0.0,0.0,0.0,90,0,0,5.8,29.4,2022-10-01T16:30:00Z,90,20,0,0,0,0,9,0,136612,0,0,2,2.0,3,-1658,10930,12588,54,True,0,9,2023
4297,Leo Fuhr Hjelde,DEF,Leeds,0.0,0,0,0,0,0.0,243,0.0,0.0,0.0,0.0,85,0,0,0.0,0.0,2022-10-02T15:30:00Z,0,2,0,0,0,0,9,0,32686,0,0,0,0.0,0,1540,3252,1712,39,True,0,9,2023
4298,Mads Roerslev Rasmussen,DEF,Brentford,0.5,0,0,0,0,0.0,90,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,3,0,0,0,0,9,0,5179,0,0,0,0.0,0,-150,88,238,44,False,0,9,2023
4299,Harvey Vale,MID,Chelsea,0.0,0,0,0,0,0.0,606,0.0,0.0,0.0,0.0,83,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,7,0,0,0,0,9,0,197,0,2,1,0.0,0,-18,0,18,45,False,0,9,2023
4300,Wilfried Zaha,MID,Crystal Palace,1.5,0,0,9,0,18.5,160,0.0,0.0,0.0,0.0,83,2,0,6.2,18.6,2022-10-01T14:00:00Z,90,6,0,0,0,0,9,0,1807711,0,2,1,25.0,2,303197,394782,91585,73,True,0,9,2023
4301,Sean Longstaff,MID,Newcastle,4.0,0,0,27,0,27.4,370,0.0,0.0,0.0,0.0,84,1,1,11.5,47.4,2022-10-01T14:00:00Z,90,9,0,0,0,0,9,0,229975,0,4,1,40.0,7,2837,26595,23758,44,False,0,9,2023
4302,Mads Bech SÃ¸rensen,DEF,Brentford,0.0,0,0,0,0,0.0,91,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,3,0,0,0,0,9,0,4557,0,0,0,0.0,0,-396,0,396,45,False,0,9,2023
4303,Tom Davies,MID,Everton,0.5,0,0,3,0,0.0,190,0.0,0.0,0.0,0.0,89,0,0,0.2,2.0,2022-10-01T14:00:00Z,16,17,0,0,0,0,9,0,4656,0,2,1,0.0,1,-47,274,321,49,False,0,9,2023
4304,Granit Xhaka,MID,Arsenal,5.3,0,2,29,0,20.2,3,0.0,0.0,0.0,0.0,81,1,1,8.7,36.2,2022-10-01T11:30:00Z,90,18,0,0,0,0,9,0,317511,0,1,3,31.0,9,7375,32640,25265,51,True,0,9,2023
4305,Lisandro MartÃ­nez,DEF,Man Utd,-0.5,0,0,16,0,1.2,533,0.0,0.0,0.0,0.0,88,6,0,1.9,17.6,2022-10-02T13:00:00Z,90,13,0,0,0,0,9,0,599801,0,3,6,0.0,-1,9860,31730,21870,45,False,0,9,2023
4306,Pape Matar Sarr,MID,Spurs,0.0,0,0,0,0,0.0,450,0.0,0.0,0.0,0.0,81,0,0,0.0,0.0,2022-10-01T11:30:00Z,0,1,0,0,0,0,9,0,53315,0,1,3,0.0,0,-2109,885,2994,44,False,0,9,2023
4307,Junior Firpo Adames,DEF,Leeds,1.0,0,0,9,0,10.2,239,0.0,0.0,0.0,0.0,85,0,0,1.9,8.6,2022-10-02T15:30:00Z,32,2,0,0,0,0,9,0,688,0,0,0,0.0,1,47,87,40,45,True,0,9,2023
4308,Harvey Barnes,MID,Leicester,4.2,0,0,25,1,35.1,264,0.0,0.0,0.0,0.0,86,0,1,14.8,43.0,2022-10-03T19:00:00Z,90,16,0,0,0,0,9,0,138382,0,0,4,70.0,8,24867,36967,12100,69,True,0,9,2023
4309,Idrissa Gueye,MID,Everton,2.0,0,0,15,0,1.3,611,0.0,0.0,0.0,0.0,89,1,0,1.8,16.4,2022-10-01T14:00:00Z,90,17,0,0,0,0,9,0,6344,0,2,1,0.0,1,559,1353,794,50,False,1,9,2023
4310,Michail Antonio,FWD,West Ham,1.5,0,0,0,0,1.0,458,0.0,0.0,0.0,0.0,90,0,0,5.9,3.4,2022-10-01T16:30:00Z,24,20,0,0,0,0,9,0,196671,0,0,2,55.0,1,-2174,13365,15539,72,True,0,9,2023
4311,Mohamed Elyounoussi,MID,Southampton,1.5,0,0,3,0,0.0,406,0.0,0.0,0.0,0.0,89,0,0,0.0,0.0,2022-10-01T14:00:00Z,1,8,0,0,0,0,9,0,7093,0,2,1,0.0,1,-472,260,732,53,True,0,9,2023
4312,Frank Onyeka,MID,Brentford,1.5,0,0,3,0,0.0,93,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2022-10-01T14:00:00Z,6,3,0,0,0,0,9,0,3802,0,0,0,0.0,1,39,211,172,49,False,0,9,2023
4313,Zidane Iqbal,MID,Man Utd,-1.0,0,0,0,0,0.0,551,0.0,0.0,0.0,0.0,88,0,0,0.0,0.0,2022-10-02T13:00:00Z,0,13,0,0,0,0,9,0,44429,0,3,6,0.0,0,9569,14994,5425,43,False,0,9,2023
4314,Niels Nkounkou,DEF,Everton,0.0,0,0,0,0,0.0,198,0.0,0.0,0.0,0.0,89,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,17,0,0,0,0,9,0,27187,0,2,1,0.0,0,-1959,0,1959,40,False,0,9,2023
4315,Rodrigo Bentancur,MID,Spurs,7.0,0,0,12,0,2.1,440,0.0,0.0,0.0,0.0,81,3,0,2.4,20.2,2022-10-01T11:30:00Z,90,1,0,0,0,0,9,0,41010,0,1,3,2.0,2,10182,12895,2713,54,False,0,9,2023
4316,Mason Mount,MID,Chelsea,1.5,0,0,5,0,32.9,142,0.0,0.0,0.0,0.0,83,1,0,4.7,0.0,2022-10-01T14:00:00Z,83,7,0,0,0,0,9,0,366167,0,2,1,14.0,1,7186,30937,23751,76,False,1,9,2023
4317,Nayef Aguerd,DEF,West Ham,0.0,0,0,0,0,0.0,472,0.0,0.0,0.0,0.0,90,0,0,0.0,0.0,2022-10-01T16:30:00Z,0,20,0,0,0,0,9,0,3873,0,0,2,0.0,0,-134,67,201,48,True,0,9,2023
4318,Manor Solomon,MID,Fulham,0.0,0,0,0,0,0.0,562,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,15,0,0,0,0,9,0,528,0,4,1,0.0,0,-15,27,42,49,True,0,9,2023
4319,RaÃºl JimÃ©nez,FWD,Wolves,0.0,0,0,0,0,0.0,476,0.0,0.0,0.0,0.0,90,0,0,0.0,0.0,2022-10-01T16:30:00Z,0,19,0,0,0,0,9,0,27168,0,0,2,0.0,0,-5711,206,5917,69,False,0,9,2023
4320,Luke Chambers,DEF,Liverpool,1.0,0,0,0,0,0.0,563,0.0,0.0,0.0,0.0,87,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,5,0,0,0,0,9,0,8836,0,3,3,0.0,0,4,364,360,40,True,0,9,2023
4321,Kai Havertz,FWD,Chelsea,2.5,0,0,8,0,18.2,145,0.0,0.0,0.0,0.0,83,1,0,4.5,3.6,2022-10-01T14:00:00Z,75,7,0,0,0,0,9,0,221426,0,2,1,23.0,2,3077,16084,13007,77,False,0,9,2023
4322,Ibrahima Diallo,MID,Southampton,0.5,0,0,0,0,0.0,416,0.0,0.0,0.0,0.0,89,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,8,0,0,0,0,9,0,56236,0,2,1,0.0,0,-2145,2032,4177,44,True,0,9,2023
4323,Adam Armstrong,FWD,Southampton,1.5,0,0,2,0,17.0,408,0.0,0.0,0.0,0.0,89,0,0,7.3,8.2,2022-10-01T14:00:00Z,30,8,0,0,0,0,9,0,166199,0,2,1,48.0,1,-603,21173,21776,55,True,0,9,2023
4324,Joe Worrall,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,388,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2022-10-03T19:00:00Z,0,10,0,0,0,0,9,0,11285,0,0,4,0.0,0,-993,150,1143,44,False,0,9,2023
4325,Danny Welbeck,FWD,Brighton,4.0,1,0,15,0,24.4,103,0.0,0.0,0.0,0.0,87,3,0,9.4,31.6,2022-10-01T14:00:00Z,90,12,0,0,0,0,9,0,108571,0,3,3,38.0,5,-10951,4056,15007,65,False,0,9,2023
4326,Jorge Luiz Frello Filho,MID,Chelsea,1.5,0,0,6,0,5.4,130,0.0,0.0,0.0,0.0,83,1,0,0.8,2.2,2022-10-01T14:00:00Z,55,7,0,0,0,0,9,0,286623,0,2,1,0.0,1,-9561,10189,19750,59,False,0,9,2023
4327,Timo Werner,FWD,Chelsea,0.0,0,0,0,0,0.0,137,0.0,0.0,0.0,0.0,83,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,7,0,0,0,0,9,0,19832,0,2,1,0.0,0,-372,0,372,79,False,0,9,2023
4328,Layvin Kurzawa,DEF,Fulham,0.0,0,0,3,0,0.0,613,0.0,0.0,0.0,0.0,84,3,0,0.6,6.0,2022-10-01T14:00:00Z,45,15,0,0,0,0,9,0,5628,0,4,1,0.0,0,-585,650,1235,45,True,0,9,2023
4329,Wayne Hennessey,GK,Nott'm Forest,-0.5,0,0,0,0,0.0,518,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2022-10-03T19:00:00Z,0,10,0,0,0,0,9,0,175947,0,0,4,0.0,0,-5017,1480,6497,40,False,0,9,2023
